racer_id,racer_name,race_count,win_count,top2_count,top3_count,win_rate,top2_rate,top3_rate,avg_start_timing,last_race_date
4886,入海,71,5,20,35,0.070423,0.281690,0.492958,,2026-04-16
4887,富澤,73,10,27,35,0.136986,0.369863,0.479452,,2026-05-02
4888,金児,64,9,18,26,0.140625,0.281250,0.406250,,2026-05-02
4889,後藤,75,13,31,39,0.173333,0.413333,0.520000,,2026-05-01
4890,石川,65,15,25,42,0.230769,0.384615,0.646154,,2026-04-28
4891,寺島,64,10,17,29,0.156250,0.265625,0.453125,,2026-05-01
4892,柴田,55,7,21,26,0.127273,0.381818,0.472727,,2026-04-24
4893,渡邉,67,17,22,31,0.253731,0.328358,0.462687,,2026-04-27
4894,原村,84,10,23,49,0.119048,0.273810,0.583333,,2026-04-28
4895,門間,43,8,12,23,0.186047,0.279070,0.534884,,2026-04-19
4896,花本,67,5,11,26,0.074627,0.164179,0.388060,,2026-04-28
4897,深見,76,4,11,19,0.052632,0.144737,0.250000,,2026-04-27
4898,菊地,51,4,15,23,0.078431,0.294118,0.450980,,2026-04-03
4899,占部,61,6,15,24,0.098361,0.245902,0.393443,,2026-04-25
4900,中田,71,6,13,28,0.084507,0.183099,0.394366,,2026-04-28
4901,出口,50,7,10,20,0.140000,0.200000,0.400000,,2026-04-28
4902,山川,68,12,23,36,0.176471,0.338235,0.529412,,2026-04-03
4903,吉田,64,25,34,45,0.390625,0.531250,0.703125,,2026-04-22
4904,松本,92,9,23,37,0.097826,0.250000,0.402174,,2026-04-28
4905,土井,54,5,11,19,0.092593,0.203704,0.351852,,2026-04-03
4906,鈴木,47,8,19,28,0.170213,0.404255,0.595745,,2026-05-01
4907,小池,87,21,41,53,0.241379,0.471264,0.609195,,2026-04-23
4908,上田,73,14,28,41,0.191781,0.383562,0.561644,,2026-04-28
4909,薮内,66,12,21,29,0.181818,0.318182,0.439394,,2026-04-11
4910,中村,62,13,29,36,0.209677,0.467742,0.580645,,2026-05-02
4911,片岡,72,7,22,46,0.097222,0.305556,0.638889,,2026-04-28
4914,吉田,73,15,37,47,0.205479,0.506849,0.643836,,2026-05-02
4917,岩橋,75,4,14,23,0.053333,0.186667,0.306667,,2026-04-28
4918,川島,71,11,21,41,0.154930,0.295775,0.577465,,2026-04-28
4919,吉田,57,2,9,25,0.035088,0.157895,0.438596,,2026-04-28
4924,中北,70,4,12,24,0.057143,0.171429,0.342857,,2026-04-22
4925,悠稀,68,8,20,35,0.117647,0.294118,0.514706,,2026-04-20
4926,吉川,67,34,45,57,0.507463,0.671642,0.850746,,2026-04-05
4927,関野,89,19,31,49,0.213483,0.348315,0.550562,,2026-04-13
4928,栗城,80,25,42,54,0.312500,0.525000,0.675000,,2026-05-01
4930,佐藤,74,16,28,37,0.216216,0.378378,0.500000,,2026-03-22
4931,木谷,89,22,41,69,0.247191,0.460674,0.775281,,2026-04-28
4932,新開,76,27,40,57,0.355263,0.526316,0.750000,,2026-04-24
4933,板橋,69,11,23,38,0.159420,0.333333,0.550725,,2026-04-13
4934,佐々木,85,14,33,47,0.164706,0.388235,0.552941,,2026-04-28
4936,戸敷,74,18,29,42,0.243243,0.391892,0.567568,,2026-04-28
4938,小芦,92,32,48,58,0.347826,0.521739,0.630435,,2026-04-27
4939,宮之原,73,19,28,38,0.260274,0.383562,0.520548,,2026-04-07
4941,孫崎,82,14,24,41,0.170732,0.292683,0.500000,,2026-04-25
4942,柴田,68,9,19,33,0.132353,0.279412,0.485294,,2026-05-01
4943,八木,63,7,8,16,0.111111,0.126984,0.253968,,2026-04-30
4944,田代,59,4,11,18,0.067797,0.186441,0.305085,,2026-04-08
4945,上村,69,5,15,25,0.072464,0.217391,0.362319,,2026-04-28
4947,間庭,87,8,21,37,0.091954,0.241379,0.425287,,2026-05-02
4948,木場,80,12,33,45,0.150000,0.412500,0.562500,,2026-04-25
4949,横田,77,13,23,37,0.168831,0.298701,0.480519,,2026-04-12
4950,高岡,89,29,48,63,0.325843,0.539326,0.707865,,2026-04-22
4951,新田,65,9,18,36,0.138462,0.276923,0.553846,,2026-04-25
4952,吉武,56,5,11,17,0.089286,0.196429,0.303571,,2026-04-28
4953,尾上,90,29,51,62,0.322222,0.566667,0.688889,,2026-04-27
4954,内山,58,5,13,22,0.086207,0.224138,0.379310,,2026-05-01
4956,齊藤,51,4,12,18,0.078431,0.235294,0.352941,,2026-04-22
4957,竹之内,72,11,25,40,0.152778,0.347222,0.555556,,2026-04-18
4958,溝口,82,21,36,52,0.256098,0.439024,0.634146,,2026-04-17
4959,井上,89,28,47,61,0.314607,0.528090,0.685393,,2026-04-28
4960,黒野,80,37,54,61,0.462500,0.675000,0.762500,,2026-05-02
4961,西橋,87,19,36,49,0.218391,0.413793,0.563218,,2026-04-27
4962,竜生,72,14,24,41,0.194444,0.333333,0.569444,,2026-04-23
4963,實森,77,21,39,52,0.272727,0.506494,0.675325,,2026-04-17
4964,土屋,71,11,24,32,0.154930,0.338028,0.450704,,2026-04-20
4965,福岡,64,5,19,32,0.078125,0.296875,0.500000,,2026-04-28
4966,田川,94,17,36,45,0.180851,0.382979,0.478723,,2026-04-28
4967,中村,88,25,44,61,0.284091,0.500000,0.693182,,2026-04-14
4969,町田,66,5,12,28,0.075758,0.181818,0.424242,,2026-05-02
4973,栗原,84,14,30,40,0.166667,0.357143,0.476190,,2026-04-28
4974,安井,69,14,27,40,0.202899,0.391304,0.579710,,2026-04-20
4976,金山,57,8,19,33,0.140351,0.333333,0.578947,,2026-04-28
4977,馬野,38,5,13,22,0.131579,0.342105,0.578947,,2026-04-28
4978,山田,79,7,19,33,0.088608,0.240506,0.417722,,2026-04-28
4979,中野,90,15,25,43,0.166667,0.277778,0.477778,,2026-05-01
4980,佐々木,90,22,45,57,0.244444,0.500000,0.633333,,2026-04-25
4981,牧山,58,4,11,27,0.068966,0.189655,0.465517,,2026-04-25
4982,中村,56,5,21,30,0.089286,0.375000,0.535714,,2026-04-28
4983,前田,93,25,46,67,0.268817,0.494624,0.720430,,2026-05-01
4984,森下,65,8,19,31,0.123077,0.292308,0.476923,,2026-05-01
4985,井本,88,23,38,52,0.261364,0.431818,0.590909,,2026-04-28
4987,島倉,56,6,9,14,0.107143,0.160714,0.250000,,2026-05-02
4988,牟田,82,13,29,37,0.158537,0.353659,0.451220,,2026-04-28
4989,石原,80,19,34,51,0.237500,0.425000,0.637500,,2026-05-02
4990,田中,25,1,3,4,0.040000,0.120000,0.160000,,2026-04-13
4991,宗行,66,13,31,45,0.196970,0.469697,0.681818,,2026-04-06
4992,廣瀬,78,19,28,39,0.243590,0.358974,0.500000,,2026-04-28
4994,山本,87,18,38,54,0.206897,0.436782,0.620690,,2026-05-02
4995,田邉,60,7,19,27,0.116667,0.316667,0.450000,,2026-04-28
4997,濱崎,45,3,7,11,0.066667,0.155556,0.244444,,2026-04-19
4998,中村,32,3,7,10,0.093750,0.218750,0.312500,,2026-04-22
5000,岡本,63,7,18,27,0.111111,0.285714,0.428571,,2026-04-28
5002,上田,82,17,33,51,0.207317,0.402439,0.621951,,2026-04-11
5003,来田,80,17,29,35,0.212500,0.362500,0.437500,,2026-04-28
5004,河野,83,13,29,46,0.156627,0.349398,0.554217,,2026-04-28
5005,石田 貴洋,56,20,27,35,0.357143,0.482143,0.625000,50.0000,2026-05-03
5006,久保原,71,2,10,19,0.028169,0.140845,0.267606,,2026-04-28
5007,近藤,72,8,21,34,0.111111,0.291667,0.472222,,2026-04-28
5008,羽野,48,4,13,19,0.083333,0.270833,0.395833,,2026-05-01
5009,大賀,84,16,31,42,0.190476,0.369048,0.500000,,2026-05-01
5010,宇留田,94,16,34,49,0.170213,0.361702,0.521277,,2026-04-23
5011,高木,64,3,12,20,0.046875,0.187500,0.312500,,2026-04-28
5012,加倉,82,13,31,47,0.158537,0.378049,0.573171,,2026-05-01
5013,山下,77,16,29,42,0.207792,0.376623,0.545455,,2026-04-28
5014,梶山,64,9,22,31,0.140625,0.343750,0.484375,,2026-04-25
5015,高橋,69,19,38,45,0.275362,0.550725,0.652174,,2026-04-28
5016,宮田,89,28,37,61,0.314607,0.415730,0.685393,,2026-04-23
5017,澤田,82,25,36,47,0.304878,0.439024,0.573171,,2026-04-30
5018,竹下,103,28,42,67,0.271845,0.407767,0.650485,,2026-04-16
5019,柴田,71,8,24,35,0.112676,0.338028,0.492958,,2026-04-27
5020,宮村,55,8,13,22,0.145455,0.236364,0.400000,,2026-04-28
5022,伊藤,47,3,13,17,0.063830,0.276596,0.361702,,2026-05-01
5023,久永,51,10,19,29,0.196078,0.372549,0.568627,,2026-04-28
5026,安河内,59,12,27,34,0.203390,0.457627,0.576271,,2026-04-17
5027,重冨,78,8,26,36,0.102564,0.333333,0.461538,,2026-04-21
5028,原田,67,18,32,43,0.268657,0.477612,0.641791,,2026-04-28
5029,亮太,76,24,44,53,0.315789,0.578947,0.697368,,2026-04-28
5031,渡辺,64,8,17,32,0.125000,0.265625,0.500000,,2026-04-28
5032,谷口,74,11,23,39,0.148649,0.310811,0.527027,,2026-04-28
5033,藤原,56,6,14,22,0.107143,0.250000,0.392857,,2026-04-30
5034,若林,93,38,54,67,0.408602,0.580645,0.720430,,2026-04-23
5035,櫻井,73,15,31,43,0.205479,0.424658,0.589041,,2026-04-20
5036,福田,71,9,27,36,0.126761,0.380282,0.507042,,2026-04-28
5037,田頭,64,10,24,35,0.156250,0.375000,0.546875,,2026-04-22
5038,金田,57,16,27,38,0.280702,0.473684,0.666667,,2026-04-28
5039,倉田,70,9,22,31,0.128571,0.314286,0.442857,,2026-05-02
5041,荒牧,44,6,9,18,0.136364,0.204545,0.409091,,2026-04-28
5042,畑田 汰一,61,14,22,35,0.229508,0.360656,0.573770,48.0000,2026-05-03
5043,中村,88,19,40,51,0.215909,0.454545,0.579545,,2026-04-28
5044,渡邉,60,8,15,22,0.133333,0.250000,0.366667,,2026-05-01
5045,平川 香織,91,14,35,57,0.153846,0.384615,0.626374,50.5000,2026-05-03
5046,松山,68,4,10,18,0.058824,0.147059,0.264706,,2026-04-15
5047,國分,55,9,19,32,0.163636,0.345455,0.581818,,2026-04-25
5048,眞鳥,68,4,10,22,0.058824,0.147059,0.323529,,2026-04-28
5049,松井,43,12,18,25,0.279070,0.418605,0.581395,,2026-04-02
5050,木下,44,8,18,25,0.181818,0.409091,0.568182,,2026-04-30
5051,松本 純平,82,19,36,55,0.231707,0.439024,0.670732,51.0000,2026-05-03
5052,赤井,49,6,13,22,0.122449,0.265306,0.448980,,2026-04-27
5053,山口,52,3,11,19,0.057692,0.211538,0.365385,,2026-05-01
5054,佐々木,72,11,31,49,0.152778,0.430556,0.680556,,2026-04-02
5055,眞鳥,71,20,30,43,0.281690,0.422535,0.605634,,2026-05-01
5057,上田,68,14,24,32,0.205882,0.352941,0.470588,,2026-05-01
5058,前原,63,19,32,41,0.301587,0.507937,0.650794,,2026-04-16
5060,数原,65,18,32,40,0.276923,0.492308,0.615385,,2026-04-20
5061,中村,61,3,8,14,0.049180,0.131148,0.229508,,2026-05-02
5063,大塚,51,8,12,23,0.156863,0.235294,0.450980,,2026-04-28
5064,品川,87,25,43,56,0.287356,0.494253,0.643678,,2026-04-28
5065,伊久間,70,11,25,35,0.157143,0.357143,0.500000,,2026-04-29
5066,鈴木,83,25,40,60,0.301205,0.481928,0.722892,,2026-04-28
5067,山田,54,9,17,29,0.166667,0.314815,0.537037,,2026-04-07
5068,前田,66,24,34,40,0.363636,0.515152,0.606061,,2026-05-02
5069,山崎,53,3,11,21,0.056604,0.207547,0.396226,,2026-04-20
5070,中島,41,2,5,9,0.048780,0.121951,0.219512,,2026-04-28
5071,野見山,58,7,11,24,0.120690,0.189655,0.413793,,2026-05-01
5072,吉田,16,0,1,1,0.000000,0.062500,0.062500,,2026-02-04
5073,上原,83,14,28,45,0.168675,0.337349,0.542169,,2026-05-01
5074,大澤,70,7,18,27,0.100000,0.257143,0.385714,,2026-04-11
5075,中島,88,17,33,54,0.193182,0.375000,0.613636,,2026-04-23
5076,石原,75,14,28,43,0.186667,0.373333,0.573333,,2026-04-29
5077,滝沢,49,4,10,18,0.081633,0.204082,0.367347,,2026-04-25
5078,山川,72,7,22,35,0.097222,0.305556,0.486111,,2026-04-20
5079,大石,80,13,22,41,0.162500,0.275000,0.512500,,2026-05-01
5081,篠原,91,22,42,59,0.241758,0.461538,0.648352,,2026-04-23
5082,一色,78,8,22,42,0.102564,0.282051,0.538462,,2026-05-02
5083,柳瀬,45,7,15,20,0.155556,0.333333,0.444444,,2026-04-28
5084,末永,83,22,39,53,0.265060,0.469880,0.638554,,2026-05-02
5085,中村,52,5,18,29,0.096154,0.346154,0.557692,,2026-04-28
5086,本村,54,8,13,20,0.148148,0.240741,0.370370,,2026-04-02
5087,佐藤,77,30,48,57,0.389610,0.623377,0.740260,,2026-04-14
5088,高憧,109,44,59,75,0.403670,0.541284,0.688073,,2026-04-29
5089,前田,68,15,35,54,0.220588,0.514706,0.794118,,2026-04-03
5090,生方,65,13,22,33,0.200000,0.338462,0.507692,,2026-05-01
5091,為本,57,18,25,34,0.315789,0.438596,0.596491,,2026-04-22
5092,篠原,91,28,41,53,0.307692,0.450549,0.582418,,2026-04-23
5093,浦野,66,7,23,28,0.106061,0.348485,0.424242,,2026-04-28
5095,小原,90,22,42,63,0.244444,0.466667,0.700000,,2026-04-28
5096,上原,66,14,25,38,0.212121,0.378788,0.575758,,2026-05-01
5098,大江,68,15,25,35,0.220588,0.367647,0.514706,,2026-04-20
5100,栗原,48,5,12,18,0.104167,0.250000,0.375000,,2026-05-02
5101,健太,46,2,6,13,0.043478,0.130435,0.282609,,2026-04-28
5102,原田,48,5,11,15,0.104167,0.229167,0.312500,,2026-05-01
5103,芝田,44,1,4,10,0.022727,0.090909,0.227273,,2026-04-26
5104,山田,28,5,6,8,0.178571,0.214286,0.285714,,2026-04-28
5105,富田,71,10,16,31,0.140845,0.225352,0.436620,,2026-05-01
5106,山崎,57,9,17,31,0.157895,0.298246,0.543860,,2026-04-07
5107,松本,63,9,19,28,0.142857,0.301587,0.444444,,2026-04-28
5108,柴田,44,1,3,5,0.022727,0.068182,0.113636,,2026-05-02
5109,川崎,80,12,27,42,0.150000,0.337500,0.525000,,2026-04-28
5110,杉山,65,12,17,32,0.184615,0.261538,0.492308,,2026-04-24
5111,三村,51,12,24,34,0.235294,0.470588,0.666667,,2026-04-23
5112,砂長 知輝,89,27,41,59,0.303371,0.460674,0.662921,51.5000,2026-05-03
5113,黒明,39,2,6,12,0.051282,0.153846,0.307692,,2026-04-06
5114,小林,84,15,31,44,0.178571,0.369048,0.523810,,2026-04-23
5115,香川,53,5,17,26,0.094340,0.320755,0.490566,,2026-04-30
5117,冨名腰,55,4,12,23,0.072727,0.218182,0.418182,,2026-04-27
5118,野田,48,7,21,31,0.145833,0.437500,0.645833,,2026-04-27
5120,山本,56,7,18,25,0.125000,0.321429,0.446429,,2026-04-30
5121,定松,88,36,59,66,0.409091,0.670455,0.750000,,2026-05-02
5122,相馬,51,6,16,24,0.117647,0.313725,0.470588,,2026-04-28
5123,福山,76,13,21,30,0.171053,0.276316,0.394737,,2026-04-22
5124,上瀧,50,4,8,19,0.080000,0.160000,0.380000,,2026-04-25
5125,高井,57,13,23,34,0.228070,0.403509,0.596491,,2026-04-19
5126,山下,67,22,32,43,0.328358,0.477612,0.641791,,2026-03-30
5127,沼田,53,7,15,27,0.132075,0.283019,0.509434,,2026-05-02
5128,坪井,56,4,13,26,0.071429,0.232143,0.464286,,2026-05-01
5129,山口,69,14,25,36,0.202899,0.362319,0.521739,,2026-04-28
5130,上野,73,4,14,32,0.054795,0.191781,0.438356,,2026-04-23
5131,江藤,60,4,11,18,0.066667,0.183333,0.300000,,2026-04-28
5132,中野 希一,87,29,56,69,0.333333,0.643678,0.793103,52.0000,2026-05-03
5133,堀越,55,11,19,33,0.200000,0.345455,0.600000,,2026-05-01
5134,大原,62,18,29,36,0.290323,0.467742,0.580645,,2026-04-23
5135,航太,41,2,5,8,0.048780,0.121951,0.195122,,2026-02-21
5136,濱野,82,25,39,57,0.304878,0.475610,0.695122,,2026-04-28
5137,川原,67,11,24,40,0.164179,0.358209,0.597015,,2026-05-02
5138,村本,40,1,4,11,0.025000,0.100000,0.275000,,2026-05-01
5139,大場,81,23,39,48,0.283951,0.481481,0.592593,,2026-04-14
5140,吉田,66,4,15,29,0.060606,0.227273,0.439394,,2026-04-20
5141,大澤,71,18,39,51,0.253521,0.549296,0.718310,,2026-04-14
5142,常住,66,14,39,49,0.212121,0.590909,0.742424,,2026-05-02
5143,常盤,70,4,18,31,0.057143,0.257143,0.442857,,2026-04-28
5144,中尾,76,11,29,44,0.144737,0.381579,0.578947,,2026-04-21
5145,島川,85,20,37,44,0.235294,0.435294,0.517647,,2026-04-23
5146,野田,53,13,19,31,0.245283,0.358491,0.584906,,2026-04-16
5147,田中,43,7,13,18,0.162791,0.302326,0.418605,,2026-04-20
5148,松本,67,10,22,37,0.149254,0.328358,0.552239,,2026-04-17
5150,坂本,84,27,47,60,0.321429,0.559524,0.714286,,2026-05-02
5151,山下,77,6,18,29,0.077922,0.233766,0.376623,,2026-04-21
5152,丸山,52,1,8,15,0.019231,0.153846,0.288462,,2026-04-23
5153,佐藤,76,4,18,26,0.052632,0.236842,0.342105,,2026-04-27
5154,村松,76,12,19,32,0.157895,0.250000,0.421053,,2026-04-23
5155,内山,77,14,37,51,0.181818,0.480519,0.662338,,2026-04-26
5156,坂野,79,9,15,35,0.113924,0.189873,0.443038,,2026-04-20
5157,市川,60,5,12,20,0.083333,0.200000,0.333333,,2026-04-29
5158,宮脇,73,27,40,49,0.369863,0.547945,0.671233,,2026-04-14
5160,藤森,109,23,43,64,0.211009,0.394495,0.587156,,2026-05-01
5161,登玉,61,17,29,33,0.278689,0.475410,0.540984,,2026-04-23
5162,松尾,23,1,4,8,0.043478,0.173913,0.347826,,2026-02-20
5163,清水,60,15,27,36,0.250000,0.450000,0.600000,,2026-04-20
5164,森田,27,2,5,9,0.074074,0.185185,0.333333,,2026-03-22
5165,小林,82,7,17,28,0.085366,0.207317,0.341463,,2026-04-25
5166,仲道,65,15,26,43,0.230769,0.400000,0.661538,,2026-03-30
5167,小川,64,8,22,33,0.125000,0.343750,0.515625,,2026-04-18
5169,堀本,19,1,3,7,0.052632,0.157895,0.368421,,2026-01-26
5170,佐藤,68,8,22,33,0.117647,0.323529,0.485294,,2026-04-28
5172,田村,54,5,13,21,0.092593,0.240741,0.388889,,2026-04-28
5173,谷口,78,16,27,37,0.205128,0.346154,0.474359,,2026-04-28
5174,川井,38,6,10,17,0.157895,0.263158,0.447368,,2026-04-15
5175,島崎,44,6,11,19,0.136364,0.250000,0.431818,,2026-04-24
5176,石倉,25,0,1,3,0.000000,0.040000,0.120000,,2026-02-28
5177,松井,84,6,13,30,0.071429,0.154762,0.357143,,2026-05-01
5178,成貞,82,5,18,31,0.060976,0.219512,0.378049,,2026-04-28
5179,藤本,54,6,11,18,0.111111,0.203704,0.333333,,2026-04-23
5180,藤本,29,1,4,6,0.034483,0.137931,0.206897,,2026-03-19
5181,智哉,66,7,22,37,0.106061,0.333333,0.560606,,2026-04-14
5182,宮崎,70,8,22,35,0.114286,0.314286,0.500000,,2026-04-20
5183,中野,54,7,16,21,0.129630,0.296296,0.388889,,2026-04-10
5184,飯塚,27,1,3,6,0.037037,0.111111,0.222222,,2026-04-19
5185,加藤,77,13,22,38,0.168831,0.285714,0.493506,,2026-04-23
5186,遠藤,35,1,7,7,0.028571,0.200000,0.200000,,2026-04-27
5188,武井,66,20,33,44,0.303030,0.500000,0.666667,,2026-04-28
5189,藤原,98,18,32,48,0.183673,0.326531,0.489796,,2026-04-25
5190,大月,66,8,15,26,0.121212,0.227273,0.393939,,2026-05-01
5191,飛田 江己,94,30,46,63,0.319149,0.489362,0.670213,53.0000,2026-05-03
5192,中尾,68,15,23,35,0.220588,0.338235,0.514706,,2026-04-22
5193,米丸,94,28,43,61,0.297872,0.457447,0.648936,,2026-04-27
5194,大久保,74,9,19,30,0.121622,0.256757,0.405405,,2026-04-27
5195,北村,60,12,24,34,0.200000,0.400000,0.566667,,2026-04-20
5196,鰐部,95,31,49,67,0.326316,0.515789,0.705263,,2026-04-23
5197,中野,17,5,7,10,0.294118,0.411765,0.588235,,2026-04-28
5198,奥村,84,11,25,38,0.130952,0.297619,0.452381,,2026-04-27
5199,垂水,72,14,24,37,0.194444,0.333333,0.513889,,2026-04-25
5200,筒井,31,0,0,1,0.000000,0.000000,0.032258,,2026-04-29
5201,村上,12,2,2,4,0.166667,0.166667,0.333333,,2026-05-01
5203,神里,75,14,24,39,0.186667,0.320000,0.520000,,2026-04-27
5204,宇恵,35,1,3,9,0.028571,0.085714,0.257143,,2026-04-20
5205,刑部,87,13,32,48,0.149425,0.367816,0.551724,,2026-04-20
5206,梅原,77,4,18,27,0.051948,0.233766,0.350649,,2026-04-25
5207,高山,45,6,14,20,0.133333,0.311111,0.444444,,2026-05-01
5208,屋良,71,10,22,34,0.140845,0.309859,0.478873,,2026-04-23
5209,小野,53,3,5,14,0.056604,0.094340,0.264151,,2026-04-28
5210,藤井,73,8,26,37,0.109589,0.356164,0.506849,,2026-04-28
5211,高井,65,3,12,28,0.046154,0.184615,0.430769,,2026-05-02
5212,西川,73,20,35,46,0.273973,0.479452,0.630137,,2026-04-14
5213,湯淺,73,14,21,32,0.191781,0.287671,0.438356,,2026-04-27
5214,田中,76,9,23,33,0.118421,0.302632,0.434211,,2026-05-02
5216,長谷川,106,27,45,71,0.254717,0.424528,0.669811,,2026-05-02
5217,藤原,68,21,34,51,0.308824,0.500000,0.750000,,2026-04-17
5218,山田,88,23,40,58,0.261364,0.454545,0.659091,,2026-04-28
5219,森口,54,11,19,25,0.203704,0.351852,0.462963,,2026-04-28
5220,青木 蓮,99,31,43,58,0.313131,0.434343,0.585859,50.0000,2026-05-03
5221,竹間,102,23,45,64,0.225490,0.441176,0.627451,,2026-04-23
5222,津田,77,21,41,55,0.272727,0.532468,0.714286,,2026-04-23
5223,森清,87,7,22,33,0.080460,0.252874,0.379310,,2026-05-01
5224,西岡,99,30,52,72,0.303030,0.525253,0.727273,,2026-04-28
5226,藤田,36,8,16,25,0.222222,0.444444,0.694444,,2026-02-18
5228,若林,68,18,27,39,0.264706,0.397059,0.573529,,2026-05-01
5229,吉川,71,15,27,39,0.211268,0.380282,0.549296,,2026-04-30
5230,石原,73,8,24,30,0.109589,0.328767,0.410959,,2026-04-22
5231,寺田,28,3,6,10,0.107143,0.214286,0.357143,,2026-02-22
5232,樅山,55,5,12,21,0.090909,0.218182,0.381818,,2026-05-01
5234,塚越,104,31,54,77,0.298077,0.519231,0.740385,,2026-05-02
5235,岩田,22,0,1,2,0.000000,0.045455,0.090909,,2026-02-24
5236,小宮,80,3,11,24,0.037500,0.137500,0.300000,,2026-05-01
5237,永松,24,2,3,8,0.083333,0.125000,0.333333,,2026-02-11
5238,笹木,71,14,29,40,0.197183,0.408451,0.563380,,2026-04-28
5239,上野,76,10,20,32,0.131579,0.263158,0.421053,,2026-04-26
5240,高橋,73,8,24,37,0.109589,0.328767,0.506849,,2026-05-02
5241,門田,62,6,15,30,0.096774,0.241935,0.483871,,2026-04-28
5242,高山,62,4,11,16,0.064516,0.177419,0.258065,,2026-04-27
5243,三馬,64,10,17,28,0.156250,0.265625,0.437500,,2026-03-22
5244,黒田,54,6,13,20,0.111111,0.240741,0.370370,,2026-04-23
5245,倉富,48,8,11,21,0.166667,0.229167,0.437500,,2026-04-08
5246,将太郎,86,14,31,45,0.162791,0.360465,0.523256,,2026-04-23
5247,大森,69,7,16,31,0.101449,0.231884,0.449275,,2026-04-23
5248,本田,57,2,9,23,0.035088,0.157895,0.403509,,2026-04-21
5249,三木,77,15,26,42,0.194805,0.337662,0.545455,,2026-04-28
5250,嶋田,70,5,11,20,0.071429,0.157143,0.285714,,2026-04-29
5251,沼田,15,0,0,0,0.000000,0.000000,0.000000,,2026-02-07
5252,荒木,95,17,37,61,0.178947,0.389474,0.642105,,2026-04-23
5253,藤井,24,2,4,8,0.083333,0.166667,0.333333,,2026-01-26
5254,羽田,61,5,13,21,0.081967,0.213115,0.344262,,2026-04-15
5255,藤原,72,19,38,51,0.263889,0.527778,0.708333,,2026-04-30
5256,中山,65,22,38,46,0.338462,0.584615,0.707692,,2026-04-22
5257,西丸,113,28,46,70,0.247788,0.407080,0.619469,,2026-04-28
5258,仲本,66,10,20,31,0.151515,0.303030,0.469697,,2026-04-23
5259,野田 昇吾,33,2,4,5,0.060606,0.121212,0.151515,54.0000,2026-05-03
5261,暢祐,58,3,13,19,0.051724,0.224138,0.327586,,2026-04-02
5262,鈴木,55,2,13,24,0.036364,0.236364,0.436364,,2026-05-02
5263,花田,69,6,17,31,0.086957,0.246377,0.449275,,2026-04-28
5264,みひ果,70,5,14,36,0.071429,0.200000,0.514286,,2026-04-28
5265,大廣,79,4,9,20,0.050633,0.113924,0.253165,,2026-04-28
5266,石田,73,9,20,34,0.123288,0.273973,0.465753,,2026-04-23
5267,石本,100,35,49,66,0.350000,0.490000,0.660000,,2026-04-23
5268,山本,47,3,10,15,0.063830,0.212766,0.319149,,2026-04-23
5269,山口,60,12,21,28,0.200000,0.350000,0.466667,,2026-04-28
5270,小玉,64,6,16,29,0.093750,0.250000,0.453125,,2026-05-02
5271,杉山,55,1,7,17,0.018182,0.127273,0.309091,,2026-04-29
5272,松田,47,3,10,16,0.063830,0.212766,0.340426,,2026-04-20
5273,山下,69,8,13,26,0.115942,0.188406,0.376812,,2026-04-22
5274,城間,61,12,19,28,0.196721,0.311475,0.459016,,2026-04-19
5275,松田,96,32,51,66,0.333333,0.531250,0.687500,,2026-04-27
5276,大島,67,6,14,30,0.089552,0.208955,0.447761,,2026-04-23
5277,井上,76,12,24,44,0.157895,0.315789,0.578947,,2026-04-22
5278,田中,113,43,66,83,0.380531,0.584071,0.734513,,2026-04-25
5279,石渡,52,7,16,21,0.134615,0.307692,0.403846,,2026-04-27
5280,廣瀬,87,29,45,68,0.333333,0.517241,0.781609,,2026-04-30
5281,井上,74,22,34,44,0.297297,0.459459,0.594595,,2026-04-29
5282,中本,73,12,22,41,0.164384,0.301370,0.561644,,2026-04-23
5283,植木,38,1,1,1,0.026316,0.026316,0.026316,,2026-05-02
5284,嘉手苅,43,1,2,8,0.023256,0.046512,0.186047,,2026-04-21
5285,若林,72,5,14,21,0.069444,0.194444,0.291667,,2026-04-23
5286,坂井,68,6,17,27,0.088235,0.250000,0.397059,,2026-04-23
5287,滝沢 織寧,53,3,6,12,0.056604,0.113208,0.226415,52.0000,2026-05-03
5288,尾道,43,3,6,10,0.069767,0.139535,0.232558,,2026-04-28
5289,來紀,71,11,27,46,0.154930,0.380282,0.647887,,2026-04-24
5290,坂本,81,4,13,21,0.049383,0.160494,0.259259,,2026-04-28
5291,三嶌,76,1,11,24,0.013158,0.144737,0.315789,,2026-04-28
5292,佐藤,61,3,9,19,0.049180,0.147541,0.311475,,2026-04-28
5293,眞崎,37,0,3,4,0.000000,0.081081,0.108108,,2026-04-28
5294,豊田,64,7,13,21,0.109375,0.203125,0.328125,,2026-04-28
5295,田上,65,11,19,29,0.169231,0.292308,0.446154,,2026-04-21
5296,永田,57,4,5,7,0.070175,0.087719,0.122807,,2026-04-21
5297,彩寧,74,2,11,17,0.027027,0.148649,0.229730,,2026-04-28
5298,水谷,82,22,36,59,0.268293,0.439024,0.719512,,2026-04-28
5299,西丸,78,18,39,48,0.230769,0.500000,0.615385,,2026-04-28
5300,横田,76,2,6,7,0.026316,0.078947,0.092105,,2026-04-28
5301,岩下,75,14,21,32,0.186667,0.280000,0.426667,,2026-04-28
